task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
134,"['x_2 + x_5 + x_0 + x_6 + x_1 >= 2', 'x_2*x_0 == 0', 'x_6 - x_1 == 0']",flow+independent_set+cardinality,7,3, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,"['flow', 'independent_set', 'cardinality']",9,2,2,1,False,False,9,4,5,"{'Hadamard': 2, 'RY': 2, 'CRY': 1, 'CNOT': 3, 'SWAP': 1}",{},209,118,91,"{'CNOT': 86, 'RZ': 102, 'RY': 6, 'CRY': 2, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 5}",{},9,2,2,2,0,{'Hadamard': 2},119,119,82,"{'CNOT': 82, 'RZ': 110, 'RX': 9}"
135,"['x_2 + x_3 >= 0', 'x_3 + x_0 + x_2 == 3']",cardinality+cardinality,4,2, -3*x_0 + -3*x_0 x_2 + -3*x_0 x_3 + -5*x_1 + -4*x_1 x_2 + -2*x_2 + 3*x_2 x_3 + -2*x_3,"['cardinality', 'cardinality']",6,2,1,1,False,False,5,5,0,"{'Hadamard': 2, 'X': 3}",{},65,39,26,"{'CNOT': 26, 'RZ': 30, 'RY': 6, 'RX': 3}",{},6,2,2,2,0,{'Hadamard': 2},51,51,26,"{'CNOT': 26, 'RZ': 45, 'RX': 6}"
136,"['1*x_4 + 6*x_5 + 9*x_0 + 8*x_6 + 9*x_1 <= 18', 'x_7 + x_5 + x_1 + x_2 + x_4 >= 4']",cardinality+knapsack,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,"['cardinality', 'knapsack']",13,5,1,1,True,True,5,5,0,{'Hadamard': 5},{},341,201,140,"{'CNOT': 140, 'RZ': 188, 'RX': 13}",{},14,6,6,6,0,{'Hadamard': 6},259,259,170,"{'CNOT': 170, 'RZ': 245, 'RX': 14}"
137,"['x_3 + x_0 - x_1 == 0', 'x_3 - x_0 - x_2 - x_1 == 0']",flow+flow,4,2, -3*x_0 + -3*x_0 x_2 + -3*x_0 x_3 + -5*x_1 + -4*x_1 x_2 + -2*x_2 + 3*x_2 x_3 + -2*x_3,"['flow', 'flow']",4,0,1,1,False,False,9,1,8,"{'RY': 1, 'CRY': 2, 'CNOT': 5, 'SWAP': 1}",{},50,28,22,"{'CNOT': 22, 'RZ': 20, 'RY': 8}",{},4,0,0,0,0,{},46,46,26,"{'CNOT': 26, 'RZ': 42, 'RX': 4}"
138,"['4*x_4 + 2*x_3 + 10*x_1 + 8*x_0 <= 13', 'x_2 + x_4 + x_1 + x_3 + x_0 == 2']",cardinality+knapsack,5,2, 1*x_0 + 1*x_0 x_1 + -5*x_0 x_2 + -3*x_0 x_4 + -4*x_1 + 2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + 1*x_2 + 2*x_2 x_3 + 1*x_2 x_4 + -4*x_3 + -3*x_3 x_4 + -5*x_4,"['cardinality', 'knapsack']",9,4,1,1,False,False,28,6,19,"{'Hadamard': 4, 'X': 2, 'CNOT': 11, 'CRY': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CSWAP': 2, 'SWAP': 2}",{},212,128,84,"{'CNOT': 84, 'RZ': 114, 'RY': 10, 'RX': 4}",{},9,4,4,4,0,{'Hadamard': 4},163,163,94,"{'CNOT': 94, 'RZ': 154, 'RX': 9}"
139,"['2*x_4 + 5*x_7 + 2*x_5 <= 5', '5*x_0*x_0 + 3*x_0*x_5 + 5*x_0*x_2 + 4*x_5*x_5 + 5*x_5*x_2 + 3*x_2*x_2 <= 14', 'x_4 + x_5 + x_1 >= 3']",cardinality+quadratic_knapsack+knapsack,8,3, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['cardinality', 'quadratic_knapsack', 'knapsack']",15,7,1,2,False,False,10,10,0,"{'Hadamard': 7, 'X': 3}",{},682,350,332,"{'CNOT': 332, 'RZ': 338, 'RX': 12}",{},15,7,7,7,0,{'Hadamard': 7},368,368,338,"{'CNOT': 338, 'RZ': 353, 'RX': 15}"
140,"['4*x_1*x_1 + 3*x_1*x_7 + 3*x_1*x_6 + 2*x_1*x_3 + 2*x_1*x_2 + 2*x_7*x_7 + 3*x_7*x_6 + 2*x_7*x_3 + 3*x_7*x_2 + 3*x_6*x_6 + 5*x_6*x_3 + 4*x_6*x_2 + 3*x_3*x_3 + 5*x_3*x_2 + 1*x_2*x_2 <= 22', '4*x_6 + 5*x_4 + 3*x_2 + 7*x_0 + 6*x_3 <= 11']",knapsack+quadratic_knapsack,8,2, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['knapsack', 'quadratic_knapsack']",13,5,1,1,True,True,5,5,0,{'Hadamard': 5},{},3165,1329,1836,"{'CNOT': 1836, 'RZ': 1316, 'RX': 13}",{},17,9,9,9,0,{'Hadamard': 9},1459,1459,1908,"{'CNOT': 1908, 'RZ': 1442, 'RX': 17}"
141,"['x_3 + x_2 + x_4 + x_1 >= 2', 'x_4 + x_5 + x_0 + x_1 + x_2 >= 1']",cardinality+cardinality,6,2, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,"['cardinality', 'cardinality']",9,3,1,1,True,True,3,3,0,{'Hadamard': 3},{},208,126,82,"{'CNOT': 82, 'RZ': 117, 'RX': 9}",{},11,5,5,5,0,{'Hadamard': 5},185,185,112,"{'CNOT': 112, 'RZ': 174, 'RX': 11}"
142,"['1*x_2*x_2 + 5*x_2*x_0 + 3*x_2*x_1 + 4*x_0*x_0 + 2*x_0*x_1 + 4*x_1*x_1 <= 7', 'x_2 + x_3 + x_0 <= 2']",quadratic_knapsack+cardinality,4,2, 1*x_0 + 2*x_0 x_1 + -1*x_0 x_2 + 1*x_0 x_3 + -2*x_1 + 3*x_1 x_2 + -5*x_2 + -5*x_2 x_3,"['quadratic_knapsack', 'cardinality']",7,3,1,1,False,False,15,4,10,"{'Hadamard': 3, 'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},464,226,235,"{'CNOT': 226, 'RZ': 213, 'RY': 2, 'CRY': 6, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 4}",{},9,5,5,5,0,{'Hadamard': 5},262,262,234,"{'CNOT': 234, 'RZ': 253, 'RX': 9}"
143,"['4*x_3 + 5*x_1 + 3*x_5 + 7*x_2 + 6*x_4 <= 11', 'x_3 + x_4 + x_5 + x_2 <= 2', 'x_5 + x_1 + x_4 - x_2 - x_0 - x_3 == 0']",knapsack+cardinality+flow,6,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,"['knapsack', 'cardinality', 'flow']",10,4,1,2,False,False,23,5,16,"{'Hadamard': 4, 'RY': 1, 'CRY': 4, 'SWAP': 2, 'CNOT': 10, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2}",{},386,215,165,"{'CNOT': 152, 'RZ': 198, 'RY': 2, 'CRY': 8, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 4, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 6}",{},12,6,6,6,0,{'Hadamard': 6},267,267,162,"{'CNOT': 162, 'RZ': 255, 'RX': 12}"
144,"['4*x_3 + 2*x_0 + 10*x_2 + 8*x_1 <= 13', 'x_0 + x_2 + x_3 == 0', 'x_1 + x_0 - x_3 == 0']",cardinality+flow+knapsack,4,3, 1*x_0 + -4*x_0 x_1 + 3*x_0 x_2 + 1*x_0 x_3 + -3*x_1 x_2 + -5*x_1 x_3 + -3*x_2 + -5*x_2 x_3 + -3*x_3,"['cardinality', 'flow', 'knapsack']",8,4,1,2,False,False,4,4,0,{'Hadamard': 4},{},213,133,80,"{'CNOT': 80, 'RZ': 122, 'RY': 6, 'RX': 5}",{},8,4,4,4,0,{'Hadamard': 4},142,142,80,"{'CNOT': 80, 'RZ': 134, 'RX': 8}"
145,"['1*x_4*x_4 + 4*x_4*x_3 + 1*x_4*x_1 + 2*x_4*x_0 + 5*x_3*x_3 + 4*x_3*x_1 + 3*x_3*x_0 + 5*x_1*x_1 + 4*x_1*x_0 + 2*x_0*x_0 <= 18', '2*x_2 + 5*x_0 + 2*x_1 <= 5', 'x_4 + x_3 >= 1']",quadratic_knapsack+cardinality+knapsack,5,3, 3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -3*x_0 x_3 + 1*x_0 x_4 + -4*x_1 + 3*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -5*x_2 x_3 + 2*x_2 x_4 + -2*x_3 + -3*x_3 x_4,"['quadratic_knapsack', 'cardinality', 'knapsack']",9,4,1,2,True,True,4,4,0,{'Hadamard': 4},{},152,96,56,"{'CNOT': 56, 'RZ': 87, 'RX': 9}",{},14,9,9,9,0,{'Hadamard': 9},730,730,818,"{'CNOT': 818, 'RZ': 716, 'RX': 14}"
146,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', 'x_0 + x_3 + x_1 + x_2 <= 1']",quadratic_knapsack+cardinality,4,2, 1*x_0 + 2*x_0 x_1 + -1*x_0 x_2 + 1*x_0 x_3 + -2*x_1 + 3*x_1 x_2 + -5*x_2 + -5*x_2 x_3,"['quadratic_knapsack', 'cardinality']",9,5,1,1,False,False,17,6,11,"{'Hadamard': 5, 'RY': 1, 'CRY': 3, 'SWAP': 2, 'CNOT': 6}",{},1451,654,795,"{'CNOT': 784, 'RZ': 638, 'RY': 2, 'CRY': 6, 'SWAP': 4, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 5}",{},10,6,6,6,0,{'Hadamard': 6},688,688,792,"{'CNOT': 792, 'RZ': 678, 'RX': 10}"
147,"['5*x_3*x_3 + 3*x_3*x_0 + 1*x_3*x_4 + 5*x_3*x_1 + 3*x_0*x_0 + 1*x_0*x_4 + 4*x_0*x_1 + 5*x_4*x_4 + 5*x_4*x_1 + 1*x_1*x_1 <= 20', 'x_2 + x_3 + x_5 + x_4 == 2', 'x_5 + x_2 + x_0 >= 0']",cardinality+quadratic_knapsack+cardinality,7,3, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,"['cardinality', 'quadratic_knapsack', 'cardinality']",14,7,1,2,False,False,25,9,14,"{'Hadamard': 7, 'X': 2, 'CNOT': 8, 'CRY': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CSWAP': 1, 'SWAP': 2}",{},1534,706,828,"{'CNOT': 828, 'RZ': 688, 'RY': 8, 'RX': 10}",{},14,7,7,7,0,{'Hadamard': 7},728,728,832,"{'CNOT': 832, 'RZ': 714, 'RX': 14}"
148,"['5*x_3*x_3 + 3*x_3*x_1 + 5*x_3*x_0 + 4*x_1*x_1 + 5*x_1*x_0 + 3*x_0*x_0 <= 14', '8*x_0 + 5*x_4 + 7*x_1 + 4*x_2 <= 11', 'x_4 + x_3 + x_2 <= 3']",knapsack+cardinality+quadratic_knapsack,5,3, 3*x_0 + 1*x_0 x_2 + 3*x_0 x_4 + -5*x_1 + -3*x_1 x_2 + 3*x_2 + 3*x_2 x_3 + -5*x_2 x_4 + -4*x_3 + 2*x_3 x_4 + -3*x_4,"['knapsack', 'cardinality', 'quadratic_knapsack']",13,8,1,2,False,False,21,9,11,"{'Hadamard': 8, 'RY': 1, 'CRY': 4, 'SWAP': 1, 'CNOT': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},715,375,337,"{'CNOT': 326, 'RZ': 356, 'RY': 2, 'CRY': 8, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 10}",{},15,10,10,10,0,{'Hadamard': 10},411,411,334,"{'CNOT': 334, 'RZ': 396, 'RX': 15}"
149,"['3*x_0*x_0 + 1*x_0*x_3 + 3*x_0*x_1 + 4*x_0*x_2 + 5*x_3*x_3 + 4*x_3*x_1 + 2*x_3*x_2 + 2*x_1*x_1 + 4*x_1*x_2 + 4*x_2*x_2 <= 17', 'x_3 + x_1 + x_0 + x_2 >= 0']",cardinality+quadratic_knapsack,4,2, -3*x_0 + -1*x_0 x_1 + -1*x_0 x_2 + 3*x_0 x_3 + -4*x_1 + -3*x_1 x_2 + -3*x_1 x_3 + 1*x_2 + 2*x_2 x_3 + -5*x_3,"['cardinality', 'quadratic_knapsack']",9,5,1,1,True,True,5,5,0,{'Hadamard': 5},{},1421,647,774,"{'CNOT': 774, 'RZ': 638, 'RX': 9}",{},12,8,8,8,0,{'Hadamard': 8},720,720,816,"{'CNOT': 816, 'RZ': 708, 'RX': 12}"
150,"['1*x_3 + 9*x_2 + 5*x_5 + 2*x_0 + 10*x_4 <= 10', '5*x_1 + 1*x_2 + 10*x_6 + 4*x_4 <= 10', '5*x_4*x_4 + 3*x_4*x_5 + 1*x_4*x_1 + 5*x_4*x_3 + 3*x_5*x_5 + 1*x_5*x_1 + 4*x_5*x_3 + 5*x_1*x_1 + 5*x_1*x_3 + 1*x_3*x_3 <= 20']",knapsack+knapsack+quadratic_knapsack,7,3, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,"['knapsack', 'knapsack', 'quadratic_knapsack']",16,9,1,2,True,True,9,9,0,{'Hadamard': 9},{},1663,795,868,"{'CNOT': 868, 'RZ': 779, 'RX': 16}",{},20,13,13,13,0,{'Hadamard': 13},899,899,924,"{'CNOT': 924, 'RZ': 879, 'RX': 20}"
151,"['x_4 + x_3 + x_1 + x_7 + x_6 <= 2', 'x_5 + x_7 >= 0', 'x_6 + x_3 + x_1 == 1']",cardinality+assignment+cardinality,8,3, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['cardinality', 'assignment', 'cardinality']",10,2,2,1,True,True,7,3,4,"{'Hadamard': 2, 'X': 1, 'CNOT': 2, 'CRY': 2}",{},230,126,104,"{'CNOT': 104, 'RZ': 113, 'RY': 6, 'RX': 7}",{},12,4,4,4,0,{'Hadamard': 4},162,162,116,"{'CNOT': 116, 'RZ': 150, 'RX': 12}"
152,"['4*x_3*x_3 + 3*x_3*x_1 + 3*x_3*x_2 + 2*x_3*x_0 + 2*x_3*x_4 + 2*x_1*x_1 + 3*x_1*x_2 + 2*x_1*x_0 + 3*x_1*x_4 + 3*x_2*x_2 + 5*x_2*x_0 + 4*x_2*x_4 + 3*x_0*x_0 + 5*x_0*x_4 + 1*x_4*x_4 <= 22', 'x_3 + x_0 + x_5 + x_1 + x_4 == 2']",cardinality+quadratic_knapsack,6,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,"['cardinality', 'quadratic_knapsack']",11,5,1,1,False,False,29,7,19,"{'Hadamard': 5, 'X': 2, 'CNOT': 11, 'CRY': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CSWAP': 2, 'SWAP': 2}",{},3134,1316,1818,"{'CNOT': 1818, 'RZ': 1300, 'RY': 10, 'RX': 6}",{},11,5,5,5,0,{'Hadamard': 5},1351,1351,1828,"{'CNOT': 1828, 'RZ': 1340, 'RX': 11}"
153,"['2*x_0*x_0 + 4*x_0*x_2 + 4*x_0*x_3 + 4*x_0*x_4 + 5*x_0*x_5 + 1*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 5*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 1*x_3*x_5 + 5*x_4*x_4 + 4*x_4*x_5 + 1*x_5*x_5 <= 28', 'x_0 + x_1 + x_4 + x_3 + x_5 <= 5', 'x_2 + x_5 + x_0 == 2']",quadratic_knapsack+cardinality+cardinality,6,3, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,"['quadratic_knapsack', 'cardinality', 'cardinality']",11,5,1,2,False,False,42,6,30,"{'Hadamard': 5, 'RY': 1, 'CRY': 8, 'SWAP': 2, 'CNOT': 20, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6}",{},3219,1331,1873,"{'CNOT': 1852, 'RZ': 1312, 'RY': 2, 'CRY': 16, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 12, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 6}",{},14,8,8,8,0,{'Hadamard': 8},1426,1426,1868,"{'CNOT': 1868, 'RZ': 1412, 'RX': 14}"
154,"['3*x_1*x_1 + 1*x_1*x_3 + 3*x_1*x_0 + 4*x_1*x_2 + 5*x_3*x_3 + 4*x_3*x_0 + 2*x_3*x_2 + 2*x_0*x_0 + 4*x_0*x_2 + 4*x_2*x_2 <= 17', 'x_3 + x_0 == 1']",assignment+quadratic_knapsack,4,2, 1*x_0 + 2*x_0 x_1 + -1*x_0 x_2 + 1*x_0 x_3 + -2*x_1 + 3*x_1 x_2 + -5*x_2 + -5*x_2 x_3,"['assignment', 'quadratic_knapsack']",9,5,1,1,False,False,8,6,2,"{'Hadamard': 5, 'X': 1, 'CNOT': 1, 'CRY': 1}",{},1425,649,776,"{'CNOT': 776, 'RZ': 638, 'RY': 4, 'RX': 7}",{},9,5,5,5,0,{'Hadamard': 5},654,654,774,"{'CNOT': 774, 'RZ': 645, 'RX': 9}"
155,"['1*x_6 + 6*x_5 + 9*x_3 + 8*x_2 + 9*x_0 <= 18', '3*x_2 + 8*x_6 + 3*x_5 <= 5', '7*x_4 + 7*x_3 + 10*x_5 + 2*x_0 <= 10']",knapsack+knapsack+knapsack,7,3, 3*x_0 x_2 + 3*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + -2*x_1 + -2*x_1 x_3 + 2*x_1 x_4 + -5*x_1 x_5 + 3*x_1 x_6 + 1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 1*x_2 x_6 + 4*x_3 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_4 + 3*x_4 x_5 + -1*x_4 x_6 + -4*x_5 + 2*x_5 x_6 + -1*x_6,"['knapsack', 'knapsack', 'knapsack']",16,9,1,2,True,True,9,9,0,{'Hadamard': 9},{},477,295,182,"{'CNOT': 182, 'RZ': 279, 'RX': 16}",{},19,12,12,12,0,{'Hadamard': 12},355,355,212,"{'CNOT': 212, 'RZ': 336, 'RX': 19}"
156,"['4*x_1 + 2*x_2 + 10*x_5 + 8*x_3 <= 13', 'x_2 + x_1 <= 2', 'x_5 + x_1 + x_0 + x_4 + x_2 >= 4']",cardinality+cardinality+knapsack,6,3, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,"['cardinality', 'cardinality', 'knapsack']",11,5,1,2,False,False,11,6,5,"{'Hadamard': 5, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 2}",{},306,189,117,"{'CNOT': 110, 'RZ': 173, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 9}",{},13,7,7,7,0,{'Hadamard': 7},212,212,118,"{'CNOT': 118, 'RZ': 199, 'RX': 13}"
157,"['2*x_5 + 6*x_2 + 1*x_4 <= 3', '8*x_3 + 10*x_5 + 1*x_4 + 2*x_0 <= 12']",knapsack+knapsack,6,2, -4*x_0 + 2*x_0 x_1 + -4*x_0 x_2 + 1*x_0 x_3 + -4*x_0 x_4 + 1*x_1 + 4*x_1 x_2 + -3*x_1 x_3 + -1*x_1 x_5 + 2*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 3*x_3 + 4*x_3 x_4 + -4*x_3 x_5 + -1*x_4 + 3*x_4 x_5 + -1*x_5,"['knapsack', 'knapsack']",10,4,1,1,True,True,4,4,0,{'Hadamard': 4},{},207,127,80,"{'CNOT': 80, 'RZ': 117, 'RX': 10}",{},12,6,6,6,0,{'Hadamard': 6},169,169,100,"{'CNOT': 100, 'RZ': 157, 'RX': 12}"
