task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
205,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 5*x_1*x_1 + 4*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 2*x_3*x_3 <= 18', '2*x_4*x_4 + 5*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 1*x_5*x_6 + 1*x_6*x_6 <= 7']",quadratic_knapsack+quadratic_knapsack,7,2, 3*x_0 x_2 + 3*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + -2*x_1 + -2*x_1 x_3 + 2*x_1 x_4 + -5*x_1 x_5 + 3*x_1 x_6 + 1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 1*x_2 x_6 + 4*x_3 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_4 + 3*x_4 x_5 + -1*x_4 x_6 + -4*x_5 + 2*x_5 x_6 + -1*x_6,"['quadratic_knapsack', 'quadratic_knapsack']",7,0,2,0,True,False,426,176,250,"{'Hadamard': 7, 'CNOT': 250, 'RZ': 123, 'RX': 46}","{'Hadamard': 7, 'CNOT': 250, 'RZ': 123, 'RX': 46}",919,383,536,"{'CNOT': 536, 'RZ': 270, 'RX': 99, 'Hadamard': 14}","{'Hadamard': 14, 'CNOT': 500, 'RZ': 246, 'RX': 92}",15,8,8,8,0,{'Hadamard': 8},872,872,1002,"{'CNOT': 1002, 'RZ': 857, 'RX': 15}"
206,"['1*x_3*x_3 + 2*x_3*x_4 + 1*x_3*x_5 + 1*x_4*x_4 + 5*x_4*x_5 + 1*x_5*x_5 <= 6', '3*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 1*x_1*x_1 + 4*x_1*x_2 + 3*x_2*x_2 <= 5']",quadratic_knapsack+quadratic_knapsack,6,2, -5*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_5 + 3*x_2 + -4*x_2 x_4 + 2*x_2 x_5 + 3*x_3 + 2*x_3 x_4 + -1*x_3 x_5 + 4*x_4 + 2*x_5,"['quadratic_knapsack', 'quadratic_knapsack']",6,0,2,0,True,False,126,76,50,"{'Hadamard': 6, 'CNOT': 50, 'RZ': 43, 'RX': 27}","{'Hadamard': 6, 'CNOT': 50, 'RZ': 43, 'RX': 27}",303,177,126,"{'CNOT': 126, 'RZ': 105, 'RX': 60, 'Hadamard': 12}","{'Hadamard': 12, 'CNOT': 100, 'RZ': 86, 'RX': 54}",12,6,6,6,0,{'Hadamard': 6},439,439,434,"{'CNOT': 434, 'RZ': 427, 'RX': 12}"
207,"['4*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 5*x_1*x_1 + 5*x_1*x_2 + 5*x_1*x_3 + 1*x_2*x_2 + 4*x_2*x_3 + 1*x_3*x_3 <= 11', 'x_4 + x_5 + x_6 >= 0']",quadratic_knapsack+cardinality,7,2, -3*x_0 + -4*x_0 x_1 + -4*x_0 x_2 + -1*x_0 x_4 + 4*x_0 x_5 + 2*x_0 x_6 + 4*x_1 + 4*x_1 x_2 + -1*x_1 x_3 + -1*x_1 x_4 + 1*x_1 x_5 + -1*x_1 x_6 + -3*x_2 + -4*x_2 x_3 + -2*x_2 x_4 + 1*x_2 x_6 + -1*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_3 x_6 + -1*x_4 + -3*x_4 x_5 + 2*x_5 + 3*x_5 x_6 + -1*x_6,"['quadratic_knapsack', 'cardinality']",7,0,2,0,True,True,221,95,126,"{'Hadamard': 4, 'CNOT': 126, 'RZ': 63, 'RX': 28}","{'Hadamard': 4, 'CNOT': 126, 'RZ': 63, 'RX': 28}",509,221,288,"{'CNOT': 288, 'RZ': 150, 'RX': 63, 'Hadamard': 8}","{'Hadamard': 8, 'CNOT': 252, 'RZ': 126, 'RX': 56}",13,6,6,6,0,{'Hadamard': 6},633,633,742,"{'CNOT': 742, 'RZ': 620, 'RX': 13}"
208,"['x_0 + x_1 >= 2', 'x_2 + x_3 + x_4 + x_5 + x_6 == 3']",cardinality+cardinality,7,2, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,"['cardinality', 'cardinality']",7,0,2,0,False,False,33,5,22,"{'X': 5, 'CNOT': 14, 'CRY': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3, 'CSWAP': 3, 'SWAP': 2}",{},84,36,48,"{'CNOT': 48, 'RZ': 26, 'RY': 10}",{},7,0,0,0,0,{},80,80,60,"{'CNOT': 60, 'RZ': 73, 'RX': 7}"
209,"['x_0 + x_1 + x_2 == 1', 'x_3 + x_4 + x_5 + x_6 + x_7 == 4']",assignment+cardinality,8,2, -3*x_0 + -3*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -5*x_0 x_6 + -5*x_0 x_7 + -4*x_1 + -2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_6 + 1*x_1 x_7 + -4*x_2 x_3 + 4*x_2 x_4 + -2*x_2 x_5 + 3*x_2 x_6 + -3*x_2 x_7 + -1*x_3 + -3*x_3 x_4 + -2*x_3 x_5 + -2*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + 1*x_4 x_5 + -5*x_4 x_6 + -1*x_4 x_7 + -4*x_5 + 3*x_5 x_6 + 2*x_5 x_7 + -2*x_6 x_7 + -3*x_7,"['assignment', 'cardinality']",8,0,2,0,False,False,43,5,32,"{'X': 5, 'CNOT': 21, 'CRY': 9, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3, 'CSWAP': 3, 'SWAP': 2}",{},121,51,70,"{'CNOT': 70, 'RZ': 35, 'RY': 16}",{},8,0,0,0,0,{},98,98,80,"{'CNOT': 80, 'RZ': 90, 'RX': 8}"
210,"['5*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 3*x_1*x_1 + 1*x_1*x_2 + 4*x_1*x_3 + 5*x_2*x_2 + 5*x_2*x_3 + 1*x_3*x_3 <= 20', 'x_4 + x_5 == 1']",quadratic_knapsack+assignment,6,2, -5*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_5 + 3*x_2 + -4*x_2 x_4 + 2*x_2 x_5 + 3*x_3 + 2*x_3 x_4 + -1*x_3 x_5 + 4*x_4 + 2*x_5,"['quadratic_knapsack', 'assignment']",6,0,2,0,True,False,378,138,240,"{'X': 1, 'CNOT': 239, 'CRY': 1, 'Hadamard': 4, 'RZ': 105, 'RX': 28}","{'Hadamard': 4, 'CNOT': 238, 'RZ': 105, 'RX': 28}",807,301,506,"{'CNOT': 506, 'RZ': 229, 'RY': 4, 'RX': 60, 'Hadamard': 8}","{'Hadamard': 8, 'CNOT': 476, 'RZ': 210, 'RX': 56}",11,5,5,5,0,{'Hadamard': 5},666,666,790,"{'CNOT': 790, 'RZ': 655, 'RX': 11}"
211,"['5*x_0*x_0 + 2*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 1*x_1*x_1 + 4*x_1*x_2 + 4*x_1*x_3 + 3*x_1*x_4 + 1*x_2*x_2 + 3*x_2*x_3 + 1*x_2*x_4 + 5*x_3*x_3 + 1*x_3*x_4 + 5*x_4*x_4 <= 23', 'x_5 + x_6 + x_7 <= 2']",quadratic_knapsack+cardinality,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,"['quadratic_knapsack', 'cardinality']",8,0,2,0,True,False,44,2,36,"{'RY': 2, 'CRY': 9, 'SWAP': 3, 'CNOT': 24, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CC_RY': 5, 'CSWAP': 0}","{'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 18, 'CC_RY': 5, 'CSWAP': 0}",185,49,123,"{'CNOT': 98, 'RZ': 33, 'RY': 4, 'CRY': 18, 'SWAP': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 5, 'CC_RY': 10, 'CSWAP': 0}","{'RY': 2, 'CRY': 12, 'SWAP': 4, 'CNOT': 36, 'CC_RY': 10, 'CSWAP': 0}",15,7,7,7,0,{'Hadamard': 7},1368,1368,1850,"{'CNOT': 1850, 'RZ': 1353, 'RX': 15}"
212,"['1*x_4*x_4 + 5*x_4*x_5 + 4*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 2*x_6*x_6 <= 8', 'x_0 + x_1 + x_2 + x_3 == 0']",cardinality+quadratic_knapsack,7,2, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,"['cardinality', 'quadratic_knapsack']",7,0,2,0,True,False,12,1,10,"{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 6, 'CC_RY': 1, 'CSWAP': 0}","{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 6, 'CC_RY': 1, 'CSWAP': 0}",110,40,68,"{'CNOT': 60, 'RZ': 27, 'RY': 10, 'RX': 3, 'CRY': 6, 'SWAP': 2, 'CC_RY': 2, 'CSWAP': 0}","{'RY': 2, 'CRY': 6, 'SWAP': 2, 'CNOT': 12, 'CC_RY': 2, 'CSWAP': 0}",11,4,4,4,0,{'Hadamard': 4},305,305,298,"{'CNOT': 298, 'RZ': 294, 'RX': 11}"
213,"['x_0 + x_1 + x_2 == 1', 'x_3 + x_4 <= 2']",cardinality+cardinality,5,2, -2*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + -5*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -4*x_1 x_4 + -2*x_2 + -4*x_2 x_3 + -1*x_2 x_4 + -5*x_3 + -5*x_3 x_4,"['cardinality', 'cardinality']",5,0,2,0,False,False,11,2,9,"{'X': 1, 'CNOT': 4, 'CRY': 4, 'SWAP': 1, 'RY': 1}",{},65,28,37,"{'CNOT': 30, 'RZ': 15, 'RY': 8, 'CRY': 4, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1}",{},7,2,2,2,0,{'Hadamard': 2},63,63,38,"{'CNOT': 38, 'RZ': 56, 'RX': 7}"
214,"['5*x_3 + 4*x_4 + 1*x_5 <= 6', 'x_0 + x_1 + x_2 >= 3']",cardinality+knapsack,6,2, -5*x_0 + -4*x_0 x_1 + -3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -4*x_0 x_5 + -3*x_1 + -1*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -2*x_2 + -1*x_2 x_3 + -4*x_2 x_4 + 4*x_3 + -5*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + -5*x_5,"['cardinality', 'knapsack']",6,0,2,0,True,False,14,12,2,"{'X': 3, 'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}","{'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}",70,40,30,"{'CNOT': 30, 'RZ': 25, 'RX': 9, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 4, 'RZ': 6, 'RX': 6}",9,3,3,3,0,{'Hadamard': 3},100,100,62,"{'CNOT': 62, 'RZ': 91, 'RX': 9}"
215,"['x_0 + x_1 + x_2 >= 1', 'x_3 + x_4 + x_5 == 3']",cardinality+cardinality,6,2, -2*x_0 x_1 + -2*x_0 x_2 + -4*x_0 x_3 + 2*x_0 x_4 + -4*x_0 x_5 + 1*x_1 + 3*x_1 x_2 + 1*x_1 x_3 + -1*x_1 x_4 + 3*x_1 x_5 + -4*x_2 + -1*x_2 x_3 + -3*x_2 x_5 + -4*x_3 + 4*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + 2*x_4 x_5 + -2*x_5,"['cardinality', 'cardinality']",6,0,2,0,True,True,3,3,0,{'X': 3},{},63,29,34,"{'CNOT': 34, 'RZ': 20, 'RY': 6, 'RX': 3}",{},8,2,2,2,0,{'Hadamard': 2},83,83,54,"{'CNOT': 54, 'RZ': 75, 'RX': 8}"
216,"['2*x_0 + 6*x_1 + 1*x_2 <= 3', 'x_3 + x_4 == 2', 'x_5 + x_6 + x_7 == 2']",knapsack+cardinality+cardinality,8,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,"['knapsack', 'cardinality', 'cardinality']",8,0,3,0,True,False,21,11,9,"{'X': 4, 'CNOT': 5, 'CRY': 3, 'CSWAP': 1, 'SWAP': 1, 'Hadamard': 3, 'RZ': 1, 'RX': 3}","{'Hadamard': 3, 'RZ': 1, 'RX': 3}",123,61,62,"{'CNOT': 62, 'RZ': 36, 'RY': 10, 'RX': 9, 'Hadamard': 6}","{'Hadamard': 6, 'RZ': 2, 'RX': 6}",10,2,2,2,0,{'Hadamard': 2},106,106,80,"{'CNOT': 80, 'RZ': 96, 'RX': 10}"
217,"['2*x_0 + 7*x_1 + 7*x_2 <= 7', 'x_3 + x_4 + x_5 >= 0']",knapsack+cardinality,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,"['knapsack', 'cardinality']",6,0,2,0,True,True,8,1,7,"{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0}",67,27,40,"{'CNOT': 34, 'RZ': 19, 'RX': 6, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 2, 'CRY': 4, 'SWAP': 2, 'CNOT': 8, 'CC_RY': 0, 'CSWAP': 0}",11,5,5,5,0,{'Hadamard': 5},122,122,76,"{'CNOT': 76, 'RZ': 111, 'RX': 11}"
218,"['x_0 + x_1 + x_2 + x_3 + x_4 >= 3', 'x_5 + x_6 >= 0']",cardinality+cardinality,7,2, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,"['cardinality', 'cardinality']",7,0,2,0,True,True,0,0,0,{},{},74,34,40,"{'CNOT': 40, 'RZ': 27, 'RX': 7}",{},11,4,4,4,0,{'Hadamard': 4},137,137,94,"{'CNOT': 94, 'RZ': 126, 'RX': 11}"
219,"['x_0 + x_1 + x_2 <= 3', 'x_3 + x_4 + x_5 == 1']",cardinality+assignment,6,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,"['cardinality', 'assignment']",6,0,2,0,False,False,18,2,15,"{'RY': 1, 'CRY': 6, 'SWAP': 1, 'CNOT': 8, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'X': 1}",{},95,35,57,"{'CNOT': 46, 'RZ': 20, 'RY': 8, 'CRY': 8, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},8,2,2,2,0,{'Hadamard': 2},83,83,54,"{'CNOT': 54, 'RZ': 75, 'RX': 8}"
220,"['9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9', 'x_4 + x_5 <= 2', 'x_6 + x_7 <= 1']",knapsack+cardinality+cardinality,8,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,"['knapsack', 'cardinality', 'cardinality']",8,0,3,0,True,False,77,32,45,"{'RY': 2, 'CRY': 3, 'SWAP': 2, 'CNOT': 40, 'Hadamard': 4, 'RZ': 18, 'RX': 8}","{'Hadamard': 4, 'CNOT': 36, 'RZ': 18, 'RX': 8}",256,112,144,"{'CNOT': 132, 'RZ': 70, 'RY': 4, 'CRY': 6, 'SWAP': 4, 'X': 8, 'PhaseShift': 2, 'CRZ': 2, 'RX': 20, 'Hadamard': 8}","{'Hadamard': 8, 'CNOT': 72, 'RZ': 36, 'RX': 16}",15,7,7,7,0,{'Hadamard': 7},190,190,126,"{'CNOT': 126, 'RZ': 175, 'RX': 15}"
221,"['1*x_0*x_0 + 5*x_0*x_1 + 1*x_0*x_2 + 3*x_1*x_1 + 3*x_1*x_2 + 5*x_2*x_2 <= 10', 'x_3 + x_4 + x_5 <= 1', 'x_6*x_7 == 0']",quadratic_knapsack+cardinality+independent_set,8,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,"['quadratic_knapsack', 'cardinality', 'independent_set']",8,0,3,0,True,False,24,11,13,"{'RY': 2, 'CRY': 3, 'SWAP': 2, 'CNOT': 8, 'Hadamard': 3, 'RZ': 3, 'RX': 3}","{'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}",152,71,80,"{'CNOT': 68, 'RZ': 40, 'RY': 4, 'CRY': 6, 'SWAP': 4, 'X': 10, 'PhaseShift': 2, 'CRZ': 2, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 9, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 4, 'RZ': 6, 'RX': 6}",13,5,5,5,0,{'Hadamard': 5},321,321,312,"{'CNOT': 312, 'RZ': 308, 'RX': 13}"
222,"['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '10*x_5 + 8*x_6 + 10*x_7 <= 9']",knapsack+knapsack,8,2, -1*x_0 + -4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + -1*x_0 x_4 + -1*x_0 x_5 + -1*x_0 x_6 + 1*x_0 x_7 + 4*x_1 + -3*x_1 x_2 + 3*x_1 x_3 + 4*x_1 x_4 + -5*x_1 x_5 + -2*x_1 x_6 + -1*x_1 x_7 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + -4*x_2 x_6 + -3*x_2 x_7 + -2*x_3 + 4*x_3 x_4 + -1*x_3 x_6 + -5*x_3 x_7 + -5*x_4 + -4*x_4 x_5 + 4*x_4 x_6 + -1*x_4 x_7 + -1*x_5 + 2*x_5 x_6 + 3*x_5 x_7 + -4*x_6 + -5*x_6 x_7,"['knapsack', 'knapsack']",8,0,2,0,True,False,150,50,100,"{'Hadamard': 8, 'CNOT': 100, 'RZ': 34, 'RX': 8}","{'Hadamard': 8, 'CNOT': 100, 'RZ': 34, 'RX': 8}",396,142,254,"{'CNOT': 254, 'RZ': 102, 'RX': 24, 'Hadamard': 16}","{'Hadamard': 16, 'CNOT': 200, 'RZ': 68, 'RX': 16}",16,8,8,8,0,{'Hadamard': 8},253,253,168,"{'CNOT': 168, 'RZ': 237, 'RX': 16}"
223,"['3*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 5*x_1*x_1 + 2*x_1*x_2 + 2*x_2*x_2 <= 8', 'x_3 + x_4 >= 0']",quadratic_knapsack+cardinality,5,2, -2*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + -5*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -4*x_1 x_4 + -2*x_2 + -4*x_2 x_3 + -1*x_2 x_4 + -5*x_3 + -5*x_3 x_4,"['quadratic_knapsack', 'cardinality']",5,0,2,0,True,True,23,13,10,"{'Hadamard': 3, 'CNOT': 10, 'RZ': 7, 'RX': 3}","{'Hadamard': 3, 'CNOT': 10, 'RZ': 7, 'RX': 3}",86,46,40,"{'CNOT': 40, 'RZ': 29, 'RX': 11, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 20, 'RZ': 14, 'RX': 6}",11,6,6,6,0,{'Hadamard': 6},293,293,278,"{'CNOT': 278, 'RZ': 282, 'RX': 11}"
224,"['5*x_2 + 1*x_3 + 10*x_4 + 4*x_5 <= 10', 'x_0 + x_1 <= 1']",cardinality+knapsack,6,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,"['cardinality', 'knapsack']",6,0,2,0,True,False,62,24,38,"{'RY': 1, 'CRY': 1, 'SWAP': 1, 'CNOT': 36, 'Hadamard': 4, 'RZ': 15, 'RX': 4}","{'Hadamard': 4, 'CNOT': 34, 'RZ': 15, 'RX': 4}",182,77,105,"{'CNOT': 100, 'RZ': 50, 'RY': 2, 'CRY': 2, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 12, 'Hadamard': 8}","{'Hadamard': 8, 'CNOT': 68, 'RZ': 30, 'RX': 8}",11,5,5,5,0,{'Hadamard': 5},146,146,90,"{'CNOT': 90, 'RZ': 135, 'RX': 11}"
225,"['5*x_2 + 4*x_3 + 1*x_4 <= 6', 'x_0 + x_1 == 2']",cardinality+knapsack,5,2, 2*x_0 + -1*x_0 x_2 + -4*x_0 x_3 + 1*x_0 x_4 + -5*x_1 + -2*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -5*x_3 x_4 + 3*x_4,"['cardinality', 'knapsack']",5,0,2,0,True,False,13,11,2,"{'X': 2, 'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}","{'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}",64,38,26,"{'CNOT': 26, 'RZ': 19, 'RY': 4, 'RX': 9, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 4, 'RZ': 6, 'RX': 6}",8,3,3,3,0,{'Hadamard': 3},85,85,50,"{'CNOT': 50, 'RZ': 77, 'RX': 8}"
